A townhouse with a private garage.,Mansion della Collina,721318,1,"Via Palizzi, Qualiano, Napoli, Campania, 80019, Italia",40.9146198,14.1434092,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6272.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1184.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14826.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1886.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8908.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12506.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14624.jpg
A modern house with a large garden.,Tenuta Bella Vista,621316,3,"Via Alessandro Manzoni, Volla, Napoli, Campania, 80147, Italia",40.873008,14.3498933,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13284.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9593.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7613.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12482.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7988.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7098.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1720.jpg
A duplex with a rooftop terrace.,Appartamento dei Fiori,898402,11,"Via Alessandro Poerio, Mugnano di Napoli, Napoli, Campania, 80018, Italia",40.913867,14.1995202,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6963.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7658.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2212.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3917.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/841.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14993.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6590.jpg
A modern loft with exposed brick walls.,Tenuta Bella Vista,548589,7,"Via del Parco Margherita, Chiaia, Municipalità 1, Napoli, Campania, 80121, Italia",40.8383271,14.2358257,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6946.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6837.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5676.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5379.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/404.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3523.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14173.jpg
A quaint home with traditional decor.,Villa del Parco,643100,6,"Via Luisa Sanfelice, Casoria, Napoli, Campania, 80026, Italia",40.9102486,14.3036237,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14768.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6740.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14376.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13027.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14486.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7500.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2804.jpg
A mid-century modern house with unique design.,Casa Bella Vista,252934,15,"Via Monte di Dio, Pizzofalcone, Municipalità 1, Napoli, Campania, 80132, Italia",40.8327119,14.2460281,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15250.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13871.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2946.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4794.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6030.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10417.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10149.jpg
A villa with a private vineyard.,Villa della Collina,434331,22,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13451.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9073.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9462.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14502.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11721.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1449.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6615.jpg
A mid-century modern house with unique design.,Casa Bella Vista,257066,8,"Via Santa Teresa, Ottaviano, Napoli, Campania, 80044, Italia",40.8665671,14.4892019,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4250.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2855.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4989.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5459.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/381.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7430.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6728.jpg
A spacious apartment in a historic building.,Cottage del Sole,674650,4,"Via Giosuè Carducci, Volla, Napoli, Campania, 80013, Italia",40.8788875,14.341027,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11877.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10956.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10075.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2981.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7261.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1156.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11821.jpg
A grand mansion with historic features.,Dimora Rossa,811333,17,"Via Nazario Sauro, Pizzofalcone, Municipalità 1, Napoli, Campania, 80132, Italia",40.8299927,14.2500718,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14967.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7123.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12678.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13898.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13052.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/424.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15286.jpg
A sleek apartment with a home office.,Villa della Luna,180127,5,"Via Francesco Crispi, Masseria Grande, Mugnano di Napoli, Napoli, Campania, 80018, Italia",40.9071587,14.212447,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4091.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13373.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4359.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9420.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3370.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7494.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13363.jpg
A luxury condo with concierge service.,Chalet della Collina,850012,1,"Via Giuseppe Martucci, Acerra, Napoli, Campania, 80011, Italia",40.9339339,14.3757503,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3663.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5705.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11639.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14731.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/133.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/613.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4769.jpg
A countryside house with a guest house.,Appartamento delle Rose,289598,16,"Via Giuseppe Recco, Rione Antignano, Municipalità 5, Napoli, Campania, 80128, Italia",40.8479438,14.2275213,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4941.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11048.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5653.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2921.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7891.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13707.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5894.jpg
A countryside house with a guest house.,Mansion dei Fiori,592681,7,"Via Generale Giordano Orsini, Pizzofalcone, Municipalità 1, Napoli, Campania, 80132, Italia",40.8304198,14.2494731,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13643.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/635.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7174.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11123.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13558.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15252.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13351.jpg
A lakeside cottage with a fishing dock.,Casa Rossa,714602,24,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/414.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6236.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1310.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/105.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2169.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12444.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15291.jpg
A lakeside cottage with a fishing dock.,Chalet della Collina,959823,18,"Via Leopardi, Pascarola, Caivano, Napoli, Campania, 81025, Italia",40.9794299,14.306449,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15125.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12383.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1598.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9201.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3834.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6872.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15130.jpg
An elegant residence with high ceilings.,Villa della Collina,351626,19,"Via A. Manzoni, Colonne, Giugliano in Campania, Napoli, Campania, 80014, Italia",40.9238311,14.2117876,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7009.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12481.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3027.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7443.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6554.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10258.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3992.jpg
A suburban home with a finished basement.,Tenuta dei Fiori,843468,6,"Via Belvedere, Bomerano, Agerola, Napoli, Campania, 80051, Italia",40.6243357,14.5460258,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7017.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11568.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15096.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1216.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/660.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8434.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7655.jpg
A modern house with a large garden.,Mansion della Collina,102635,17,"Via Chiatamone, Pizzofalcone, Municipalità 1, Napoli, Campania, 80121, Italia",40.830479,14.2465643,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13822.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9930.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10774.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4837.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10130.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8539.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7185.jpg
A compact apartment with great amenities.,Cottage Bella Vista,130062,19,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7425.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11222.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6971.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1132.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3725.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12220.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7138.jpg
A waterfront house with a boat dock.,Tenuta della Luna,239736,21,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12237.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7804.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2973.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2338.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2100.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15110.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8419.jpg
A townhouse with a private garage.,Palazzo Rossa,636831,2,"Via Paolo Emilio Imbriani, Rione Carità, Municipalità 2, Napoli, Campania, 80133, Italia",40.8400028,14.2492479,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9764.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7473.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/450.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3541.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1691.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12741.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6464.jpg
A picturesque cottage with a garden.,Chalet dei Fiori,278653,24,"Via Nuova Marina, Mercato, Municipalità 2, Napoli, Campania, 80142, Italia",40.8462776,14.2675031,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1433.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7488.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11106.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11144.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6825.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13924.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8897.jpg
A duplex with a rooftop terrace.,Casa Rossa,762742,5,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1660.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10232.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1039.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3990.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7651.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3189.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7747.jpg
An elegant residence with high ceilings.,Tenuta della Collina,866318,17,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2385.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1086.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9463.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9743.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8954.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4001.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1522.jpg
A chic apartment with a gourmet kitchen.,Dimora della Collina,446366,19,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12385.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/730.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1916.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8107.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/15409.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/286.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7565.jpg
A suburban home with a spacious driveway.,Palazzo della Collina,111546,15,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5176.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5738.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12591.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8958.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8109.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1581.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7161.jpg
A sleek apartment with a home office.,Casa Verde,655609,16,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9099.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14731.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11662.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/3040.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14672.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11198.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4045.jpg
A waterfront house with a boat dock.,Chalet del Sole,759887,23,"Via Santa Chiara, Nola, Napoli, Campania, 80035, Italia",40.9256276,14.5261638,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1779.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8568.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/11076.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9200.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14116.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10608.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13678.jpg
A beachfront villa with a large deck.,Mansion del Mare,123986,22,"Via Riccardo Filangieri di Candida Gonzaga, San Ferdinando, Municipalità 1, Napoli, Campania, 80133, Italia",40.838577,14.2513803,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10813.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4485.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9794.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2249.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13307.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4260.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4514.jpg
A rustic cabin in a peaceful setting.,Chalet della Luna,435537,11,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7199.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10011.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/803.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12321.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/1353.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/4919.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/144.jpg
A grand mansion with historic features.,Villa dei Fiori,789054,24,"Via Nuova Pizzofalcone, San Ferdinando, Municipalità 1, Napoli, Campania, 80132, Italia",40.8350143,14.2468892,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8001.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10398.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/2337.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5315.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8672.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14138.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/13490.jpg
A stylish loft in a vibrant area.,Casa del Mare,688630,18,"Via T. Tasso, Nola, Napoli, Campania, 80035, Italia",40.9220299,14.5223618,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12311.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5526.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/5574.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9537.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9850.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12203.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/6314.jpg
A chic apartment with a gourmet kitchen.,Palazzo dei Fiori,216361,22,"Via del Corso, Olevano Romano, Roma Capitale, Lazio, 00035, Italia",41.8468543,13.040282,Napoli,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/8351.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/10519.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9014.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/12242.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/7252.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/9132.jpg,/Users/nandrajog/Downloads/rental_property/lib/House_dataset/socal2/socal_pics/14018.jpg
